有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
706925　匯鑽科永豐61購01,TW26Z7069258,2026/04/02,上櫃,,RWSCCA,
706926　精星永豐5B購01,TW26Z7069266,2026/04/02,上櫃,,RWSCCA,
706927　廣閎科永豐5C購01,TW26Z7069274,2026/04/02,上櫃,,RWSCCA,
706928　台燿凱基5B購03,TW26Z7069282,2026/04/02,上櫃,,RWSCCA,
706929　宏觀凱基5A購01,TW26Z7069290,2026/04/02,上櫃,,RWSCCA,
706930　良維凱基5A購03,TW26Z7069308,2026/04/02,上櫃,,RWSCCA,
706931　前鼎凱基5A購02,TW26Z7069316,2026/04/02,上櫃,,RWSCCA,
706932　順達凱基5A購02,TW26Z7069324,2026/04/02,上櫃,,RWSCCA,
706933　頎邦凱基5A購01,TW26Z7069332,2026/04/02,上櫃,,RWSCCA,
706934　千附國票5B購01,TW26Z7069340,2026/04/02,上櫃,,RWSCCA,
706935　千附精國票5B購01,TW26Z7069357,2026/04/02,上櫃,,RWSCCA,
706936　盈正國票5B購01,TW26Z7069365,2026/04/02,上櫃,,RWSCCA,
706937　寬宏國票5A購01,TW26Z7069373,2026/04/02,上櫃,,RWSCCA,
706938　廣閎科國票5B購01,TW26Z7069381,2026/04/02,上櫃,,RWSCCA,
706939　久元國泰5B購01,TW26Z7069399,2026/04/02,上櫃,,RWSCCA,
706940　華電網國泰5B購01,TW26Z7069407,2026/04/02,上櫃,,RWSCCA,
706941　精材國泰5B購01,TW26Z7069415,2026/04/02,上櫃,,RWSCCA,
706942　久元富邦5C購01,TW26Z7069423,2026/04/02,上櫃,,RWSCCE,
706943　台燿富邦5A購01,TW26Z7069431,2026/04/02,上櫃,,RWSCCE,
706944　台燿元大5A購02,TW26Z7069449,2026/04/02,上櫃,,RWSCCA,
706945　台燿元大62購01,TW26Z7069456,2026/04/02,上櫃,,RWSCCA,
706946　台燿元大64購01,TW26Z7069464,2026/04/02,上櫃,,RWSCCA,
706947　印能元大5A購01,TW26Z7069472,2026/04/02,上櫃,,RWSCCA,
706948　印能元大64購01,TW26Z7069480,2026/04/02,上櫃,,RWSCCA,
706949　良維元大61購01,TW26Z7069498,2026/04/02,上櫃,,RWSCCA,
706950　東捷元大61購01,TW26Z7069506,2026/04/02,上櫃,,RWSCCA,
706951　順達元大5A購06,TW26Z7069514,2026/04/02,上櫃,,RWSCCA,
706952　順達元大64購01,TW26Z7069522,2026/04/02,上櫃,,RWSCCA,
706953　鈊象元大64購02,TW26Z7069530,2026/04/02,上櫃,,RWSCCA,
706954　匯鑽科元大5A購01,TW26Z7069548,2026/04/02,上櫃,,RWSCCA,
706955　匯鑽科元大5A購02,TW26Z7069555,2026/04/02,上櫃,,RWSCCA,
706956　點序元大5A購01,TW26Z7069563,2026/04/02,上櫃,,RWSCCA,
706957　雙鴻元大5A購05,TW26Z7069571,2026/04/02,上櫃,,RWSCCA,
706958　世紀*群益5A購01,TW26Z7069589,2026/04/02,上櫃,,RWSCCA,
706959　台燿群益5A購01,TW26Z7069597,2026/04/02,上櫃,,RWSCCA,
706960　印能群益5A購01,TW26Z7069605,2026/04/02,上櫃,,RWSCCA,
706961　亞電群益5A購01,TW26Z7069613,2026/04/02,上櫃,,RWSCCA,
706962　亞電群益5C購01,TW26Z7069621,2026/04/02,上櫃,,RWSCCA,
706963　匯鑽科群益5C購01,TW26Z7069639,2026/04/02,上櫃,,RWSCCA,
706964　鈺太群益5A購02,TW26Z7069647,2026/04/02,上櫃,,RWSCCA,
706965　千附凱基5B購01,TW26Z7069654,2026/04/07,上櫃,,RWSCCA,
706966　千附精凱基5B購01,TW26Z7069662,2026/04/07,上櫃,,RWSCCA,
706967　世紀*凱基5A購01,TW26Z7069670,2026/04/07,上櫃,,RWSCCA,
706968　印能凱基64購01,TW26Z7069688,2026/04/07,上櫃,,RWSCCA,
706969　神盾凱基63購01,TW26Z7069696,2026/04/07,上櫃,,RWSCCA,
706970　鈊象凱基64購01,TW26Z7069704,2026/04/07,上櫃,,RWSCCA,
706971　雙鴻凱基5A購05,TW26Z7069712,2026/04/07,上櫃,,RWSCCA,
706972　印能國票5A購03,TW26Z7069720,2026/04/07,上櫃,,RWSCCA,
706973　宏碩國票5C購01,TW26Z7069738,2026/04/07,上櫃,,RWSCCA,
706974　亞電國票5A購01,TW26Z7069746,2026/04/07,上櫃,,RWSCCA,
706975　高僑國票61購01,TW26Z7069753,2026/04/07,上櫃,,RWSCCA,
706976　新門國票61購01,TW26Z7069761,2026/04/07,上櫃,,RWSCCA,
706977　耀勝國票61購01,TW26Z7069779,2026/04/07,上櫃,,RWSCCA,
706978　印能國泰5B購01,TW26Z7069787,2026/04/07,上櫃,,RWSCCA,
706979　穩得國泰5B購01,TW26Z7069795,2026/04/07,上櫃,,RWSCCA,
706980　神盾統一64購01,TW26Z7069803,2026/04/07,上櫃,,RWSCCA,
706981　神盾統一64購02,TW26Z7069811,2026/04/07,上櫃,,RWSCCA,
706982　印能永豐64購01,TW26Z7069829,2026/04/07,上櫃,,RWSCCA,
706983　宏觀永豐5C購01,TW26Z7069837,2026/04/07,上櫃,,RWSCCA,
706984　亞電永豐61購01,TW26Z7069845,2026/04/07,上櫃,,RWSCCA,
706985　原相永豐5B購02,TW26Z7069852,2026/04/07,上櫃,,RWSCCA,
706986　神盾永豐5C購02,TW26Z7069860,2026/04/07,上櫃,,RWSCCA,
706987　創泓永豐5C購01,TW26Z7069878,2026/04/07,上櫃,,RWSCCA,
706988　撼訊永豐5C購01,TW26Z7069886,2026/04/07,上櫃,,RWSCCA,
706989　元太元大5A購01,TW26Z7069894,2026/04/07,上櫃,,RWSCCA,
706990　天品元大5A購01,TW26Z7069902,2026/04/07,上櫃,,RWSCCA,
706991　世紀*元大5A購01,TW26Z7069910,2026/04/07,上櫃,,RWSCCA,
706992　台燿元大5A購03,TW26Z7069928,2026/04/07,上櫃,,RWSCCA,
706993　台燿元大64購02,TW26Z7069936,2026/04/07,上櫃,,RWSCCA,
706994　宏捷科元大5A購01,TW26Z7069944,2026/04/07,上櫃,,RWSCCA,
706995　匯鑽科元大5A購03,TW26Z7069951,2026/04/07,上櫃,,RWSCCA,
706996　精材元大5A購03,TW26Z7069969,2026/04/07,上櫃,,RWSCCA,
706997　加百裕群益5A購01,TW26Z7069977,2026/04/07,上櫃,,RWSCCA,
706998　印能群益5A購02,TW26Z7069985,2026/04/07,上櫃,,RWSCCA,
706999　均豪群益62購01,TW26Z7069993,2026/04/07,上櫃,,RWSCCA,
707000　高僑群益5B購01,TW26Z7070009,2026/04/07,上櫃,,RWSCCA,
707001　常珵群益5A購01,TW26Z7070017,2026/04/07,上櫃,,RWSCCA,
707002　鈊象群益5A購01,TW26Z7070025,2026/04/07,上櫃,,RWSCCA,
707003　群翊群益5B購01,TW26Z7070033,2026/04/07,上櫃,,RWSCCA,
707004　雙鴻群益5A購05,TW26Z7070041,2026/04/07,上櫃,,RWSCCA,
707005　久元元大5A購01,TW26Z7070058,2026/04/08,上櫃,,RWSCCA,
707006　台嘉碩元大5A購01,TW26Z7070066,2026/04/08,上櫃,,RWSCCA,
707007　印能元大5A購02,TW26Z7070074,2026/04/08,上櫃,,RWSCCA,
707008　印能元大5A購03,TW26Z7070082,2026/04/08,上櫃,,RWSCCA,
707009　印能元大5A購05,TW26Z7070090,2026/04/08,上櫃,,RWSCCA,
707010　印能元大5A購06,TW26Z7070108,2026/04/08,上櫃,,RWSCCA,
707011　印能元大5B購01,TW26Z7070116,2026/04/08,上櫃,,RWSCCA,
707012　印能元大5C購02,TW26Z7070124,2026/04/08,上櫃,,RWSCCA,
707013　印能元大61購01,TW26Z7070132,2026/04/08,上櫃,,RWSCCA,
707014　印能元大64購02,TW26Z7070140,2026/04/08,上櫃,,RWSCCA,
707015　均豪元大5A購01,TW26Z7070157,2026/04/08,上櫃,,RWSCCA,
707016　宏捷科元大5A購02,TW26Z7070165,2026/04/08,上櫃,,RWSCCA,
707017　宏捷科元大5C購03,TW26Z7070173,2026/04/08,上櫃,,RWSCCA,
707018　系微元大5A購01,TW26Z7070181,2026/04/08,上櫃,,RWSCCA,
707019　宜特元大5A購01,TW26Z7070199,2026/04/08,上櫃,,RWSCCA,
707020　信立元大5A購01,TW26Z7070207,2026/04/08,上櫃,,RWSCCA,
707021　前鼎元大5A購01,TW26Z7070215,2026/04/08,上櫃,,RWSCCA,
707022　美琪瑪元大5A購01,TW26Z7070223,2026/04/08,上櫃,,RWSCCA,
707023　華電網元大5A購01,TW26Z7070231,2026/04/08,上櫃,,RWSCCA,
707024　廣閎科元大5A購01,TW26Z7070249,2026/04/08,上櫃,,RWSCCA,
707025　雙鴻元大61購11,TW26Z7070256,2026/04/08,上櫃,,RWSCCA,
707026　久昌凱基5A購01,TW26Z7070264,2026/04/08,上櫃,,RWSCCA,
707027　台燿凱基5B購04,TW26Z7070272,2026/04/08,上櫃,,RWSCCA,
707028　印能凱基5A購03,TW26Z7070280,2026/04/08,上櫃,,RWSCCA,
707029　宏觀凱基5B購02,TW26Z7070298,2026/04/08,上櫃,,RWSCCA,
707030　系微凱基5A購02,TW26Z7070306,2026/04/08,上櫃,,RWSCCA,
707031　協易機凱基5A購01,TW26Z7070314,2026/04/08,上櫃,,RWSCCA,
707032　東捷凱基61購01,TW26Z7070322,2026/04/08,上櫃,,RWSCCA,
707033　前鼎凱基5A購03,TW26Z7070330,2026/04/08,上櫃,,RWSCCA,
707034　健亞凱基5A購01,TW26Z7070348,2026/04/08,上櫃,,RWSCCA,
707035　陽程凱基5A購01,TW26Z7070355,2026/04/08,上櫃,,RWSCCA,
707036　陽程凱基5A購02,TW26Z7070363,2026/04/08,上櫃,,RWSCCA,
707037　廣閎科凱基5B購01,TW26Z7070371,2026/04/08,上櫃,,RWSCCA,
707038　衛司特凱基5A購01,TW26Z7070389,2026/04/08,上櫃,,RWSCCA,
707039　久昌國票5B購01,TW26Z7070397,2026/04/08,上櫃,,RWSCCA,
707040　千如國票5B購01,TW26Z7070405,2026/04/08,上櫃,,RWSCCA,
707041　台嘉碩國票5A購01,TW26Z7070413,2026/04/08,上櫃,,RWSCCA,
707042　印能國票5B購01,TW26Z7070421,2026/04/08,上櫃,,RWSCCA,
707043　沛亨國票5B購01,TW26Z7070439,2026/04/08,上櫃,,RWSCCA,
707044　威聯通國票5B購01,TW26Z7070447,2026/04/08,上櫃,,RWSCCA,
707045　茂綸國票5B購01,TW26Z7070454,2026/04/08,上櫃,,RWSCCA,
707046　博盛國票5B購01,TW26Z7070462,2026/04/08,上櫃,,RWSCCA,
707047　衛司特國票5B購01,TW26Z7070470,2026/04/08,上櫃,,RWSCCA,
707048　雙鴻中信64購01,TW26Z7070488,2026/04/08,上櫃,,RWSCCE,
707049　久昌永豐5A購01,TW26Z7070496,2026/04/08,上櫃,,RWSCCA,
707050　印能永豐5A購02,TW26Z7070504,2026/04/08,上櫃,,RWSCCA,
707051　印能永豐61購01,TW26Z7070512,2026/04/08,上櫃,,RWSCCA,
707052　同致永豐5C購01,TW26Z7070520,2026/04/08,上櫃,,RWSCCA,
707053　同致永豐61購01,TW26Z7070538,2026/04/08,上櫃,,RWSCCA,
707054　安葆永豐5B購01,TW26Z7070546,2026/04/08,上櫃,,RWSCCA,
707055　宏碩永豐61購01,TW26Z7070553,2026/04/08,上櫃,,RWSCCA,
707056　宜特永豐5B購01,TW26Z7070561,2026/04/08,上櫃,,RWSCCA,
707057　威聯通永豐5A購01,TW26Z7070579,2026/04/08,上櫃,,RWSCCA,
707058　晟德永豐5B購01,TW26Z7070587,2026/04/08,上櫃,,RWSCCA,
707059　健亞永豐5B購01,TW26Z7070595,2026/04/08,上櫃,,RWSCCA,
707060　智通*永豐5C購01,TW26Z7070603,2026/04/08,上櫃,,RWSCCA,
707061　鈺太永豐5C購01,TW26Z7070611,2026/04/08,上櫃,,RWSCCA,
707062　磐亞永豐5B購01,TW26Z7070629,2026/04/08,上櫃,,RWSCCA,
707063　台嘉碩國泰5B購01,TW26Z7070637,2026/04/08,上櫃,,RWSCCA,
707064　金山電國泰5B購01,TW26Z7070645,2026/04/08,上櫃,,RWSCCA,
707065　群翊國泰5B購01,TW26Z7070652,2026/04/08,上櫃,,RWSCCA,
707066　元太富邦5C購01,TW26Z7070660,2026/04/08,上櫃,,RWSCCE,
707067　雙鴻富邦5C購05,TW26Z7070678,2026/04/08,上櫃,,RWSCCE,
707068　雙鴻富邦5C購06,TW26Z7070686,2026/04/08,上櫃,,RWSCCE,
707069　台燿統一67購01,TW26Z7070694,2026/04/08,上櫃,,RWSCCA,
707070　台燿統一74購01,TW26Z7070702,2026/04/08,上櫃,,RWSCCA,
707071　立碁統一67購01,TW26Z7070710,2026/04/08,上櫃,,RWSCCA,
707072　立碁統一74購01,TW26Z7070728,2026/04/08,上櫃,,RWSCCA,
707073　印能統一63購02,TW26Z7070736,2026/04/08,上櫃,,RWSCCA,
707074　印能統一74購01,TW26Z7070744,2026/04/08,上櫃,,RWSCCA,
707075　沛亨統一74購01,TW26Z7070751,2026/04/08,上櫃,,RWSCCA,
707076　系統電統一67購01,TW26Z7070769,2026/04/08,上櫃,,RWSCCA,
707077　東捷統一63購01,TW26Z7070777,2026/04/08,上櫃,,RWSCCA,
707078　能率統一67購01,TW26Z7070785,2026/04/08,上櫃,,RWSCCA,
707079　華電網統一64購01,TW26Z7070793,2026/04/08,上櫃,,RWSCCA,
707080　華電網統一74購01,TW26Z7070801,2026/04/08,上櫃,,RWSCCA,
707081　陽程統一64購01,TW26Z7070819,2026/04/08,上櫃,,RWSCCA,
707082　順達統一63購03,TW26Z7070827,2026/04/08,上櫃,,RWSCCA,
707083　頎邦統一63購01,TW26Z7070835,2026/04/08,上櫃,,RWSCCA,
707084　頎邦統一64購01,TW26Z7070843,2026/04/08,上櫃,,RWSCCA,
707085　頎邦統一66購01,TW26Z7070850,2026/04/08,上櫃,,RWSCCA,
707086　廣閎科統一64購01,TW26Z7070868,2026/04/08,上櫃,,RWSCCA,
707087　廣閎科統一74購01,TW26Z7070876,2026/04/08,上櫃,,RWSCCA,
707088　德微統一67購01,TW26Z7070884,2026/04/08,上櫃,,RWSCCA,
707089　雙鴻統一62購05,TW26Z7070892,2026/04/08,上櫃,,RWSCCA,
707090　雙鴻統一66購02,TW26Z7070900,2026/04/08,上櫃,,RWSCCA,
707091　久元群益5A購01,TW26Z7070918,2026/04/08,上櫃,,RWSCCA,
707092　千附群益5A購01,TW26Z7070926,2026/04/08,上櫃,,RWSCCA,
707093　友輝群益5A購01,TW26Z7070934,2026/04/08,上櫃,,RWSCCA,
707094　正淩群益5A購01,TW26Z7070942,2026/04/08,上櫃,,RWSCCA,
707095　同致群益5A購01,TW26Z7070959,2026/04/08,上櫃,,RWSCCA,
707096　岳豐群益5A購01,TW26Z7070967,2026/04/08,上櫃,,RWSCCA,
707097　茂綸群益5A購01,TW26Z7070975,2026/04/08,上櫃,,RWSCCA,
707098　倚強群益5A購01,TW26Z7070983,2026/04/08,上櫃,,RWSCCA,
707099　健亞群益5A購01,TW26Z7070991,2026/04/08,上櫃,,RWSCCA,
707100　聚和群益5A購01,TW26Z7071007,2026/04/08,上櫃,,RWSCCA,
707101　廣閎科群益5A購01,TW26Z7071015,2026/04/08,上櫃,,RWSCCA,
707102　寶雅群益5A購01,TW26Z7071023,2026/04/08,上櫃,,RWSCCA,
707103　中光電兆豐64購01,TW26Z7071031,2026/04/09,上櫃,,RWSCCA,
707104　九豪群益5A購02,TW26Z7071049,2026/04/09,上櫃,,RWSCCA,
707105　台燿群益5A購02,TW26Z7071056,2026/04/09,上櫃,,RWSCCA,
707106　矽科群益5A購01,TW26Z7071064,2026/04/09,上櫃,,RWSCCA,
707107　矽科群益5A購02,TW26Z7071072,2026/04/09,上櫃,,RWSCCA,
707108　群翊群益5C購01,TW26Z7071080,2026/04/09,上櫃,,RWSCCA,
707109　頎邦群益5A購01,TW26Z7071098,2026/04/09,上櫃,,RWSCCA,
707110　頎邦群益5B購01,TW26Z7071106,2026/04/09,上櫃,,RWSCCA,
707111　九豪凱基5A購01,TW26Z7071114,2026/04/09,上櫃,,RWSCCA,
707112　九豪凱基5A購02,TW26Z7071122,2026/04/09,上櫃,,RWSCCA,
707113　元太凱基5A購01,TW26Z7071130,2026/04/09,上櫃,,RWSCCA,
707114　立敦凱基5A購01,TW26Z7071148,2026/04/09,上櫃,,RWSCCA,
707115　矽科凱基5A購01,TW26Z7071155,2026/04/09,上櫃,,RWSCCA,
707116　茂綸凱基5A購01,TW26Z7071163,2026/04/09,上櫃,,RWSCCA,
707117　頎邦凱基64購01,TW26Z7071171,2026/04/09,上櫃,,RWSCCA,
707118　廣閎科凱基5A購01,TW26Z7071189,2026/04/09,上櫃,,RWSCCA,
707119　雙鴻凱基5C購05,TW26Z7071197,2026/04/09,上櫃,,RWSCCA,
707120　友輝國票5A購01,TW26Z7071205,2026/04/09,上櫃,,RWSCCA,
707121　正淩國票5B購02,TW26Z7071213,2026/04/09,上櫃,,RWSCCA,
707122　矽科國票5B購01,TW26Z7071221,2026/04/09,上櫃,,RWSCCA,
707123　耕興國票5B購01,TW26Z7071239,2026/04/09,上櫃,,RWSCCA,
707124　翔名國票5B購01,TW26Z7071247,2026/04/09,上櫃,,RWSCCA,
707125　群翊國票5B購01,TW26Z7071254,2026/04/09,上櫃,,RWSCCA,
707126　頎邦國票5B購01,TW26Z7071262,2026/04/09,上櫃,,RWSCCA,
707127　磐亞國票5B購01,TW26Z7071270,2026/04/09,上櫃,,RWSCCA,
707128　元太國泰5B購01,TW26Z7071288,2026/04/09,上櫃,,RWSCCA,
707129　宜特富邦5C購01,TW26Z7071296,2026/04/09,上櫃,,RWSCCE,
707130　頎邦富邦61購01,TW26Z7071304,2026/04/09,上櫃,,RWSCCE,
707131　精材富邦5A購01,TW26Z7071312,2026/04/09,上櫃,,RWSCCE,
707132　聚和富邦5A購01,TW26Z7071320,2026/04/09,上櫃,,RWSCCE,
707133　正淩統一63購01,TW26Z7071338,2026/04/09,上櫃,,RWSCCA,
707134　同致統一64購01,TW26Z7071346,2026/04/09,上櫃,,RWSCCA,
707135　同致統一74購01,TW26Z7071353,2026/04/09,上櫃,,RWSCCA,
707136　協易機統一66購01,TW26Z7071361,2026/04/09,上櫃,,RWSCCA,
707137　翔名統一74購01,TW26Z7071379,2026/04/09,上櫃,,RWSCCA,
707138　陽程統一64購02,TW26Z7071387,2026/04/09,上櫃,,RWSCCA,
707139　陽程統一74購01,TW26Z7071395,2026/04/09,上櫃,,RWSCCA,
707140　萬泰科統一74購01,TW26Z7071403,2026/04/09,上櫃,,RWSCCA,
707141　群翊統一63購01,TW26Z7071411,2026/04/09,上櫃,,RWSCCA,
707142　群翊統一74購01,TW26Z7071429,2026/04/09,上櫃,,RWSCCA,
707143　頎邦統一64購02,TW26Z7071437,2026/04/09,上櫃,,RWSCCA,
707144　頎邦統一67購01,TW26Z7071445,2026/04/09,上櫃,,RWSCCA,
707145　九豪永豐5B購01,TW26Z7071452,2026/04/09,上櫃,,RWSCCA,
707146　均豪永豐5A購01,TW26Z7071460,2026/04/09,上櫃,,RWSCCA,
707147　宏捷科永豐5C購01,TW26Z7071478,2026/04/09,上櫃,,RWSCCA,
707148　前鼎永豐62購01,TW26Z7071486,2026/04/09,上櫃,,RWSCCA,
707149　美琪瑪永豐5B購01,TW26Z7071494,2026/04/09,上櫃,,RWSCCA,
707150　茂訊永豐5B購01,TW26Z7071502,2026/04/09,上櫃,,RWSCCA,
707151　茂綸永豐5A購01,TW26Z7071510,2026/04/09,上櫃,,RWSCCA,
707152　湧德永豐5B購01,TW26Z7071528,2026/04/09,上櫃,,RWSCCA,
707153　陽程永豐5C購01,TW26Z7071536,2026/04/09,上櫃,,RWSCCA,
707154　群翊永豐5A購01,TW26Z7071544,2026/04/09,上櫃,,RWSCCA,
707155　衛司特永豐5A購01,TW26Z7071551,2026/04/09,上櫃,,RWSCCA,
707156　璟德永豐5A購01,TW26Z7071569,2026/04/09,上櫃,,RWSCCA,
707157　環球晶永豐5A購01,TW26Z7071577,2026/04/09,上櫃,,RWSCCA,
707158　雙鴻永豐5C購03,TW26Z7071585,2026/04/09,上櫃,,RWSCCA,
707159　九豪元大5A購01,TW26Z7071593,2026/04/09,上櫃,,RWSCCA,
707160　台燿元大5A購04,TW26Z7071601,2026/04/09,上櫃,,RWSCCA,
707161　台燿元大61購04,TW26Z7071619,2026/04/09,上櫃,,RWSCCA,
707162　台燿元大64購03,TW26Z7071627,2026/04/09,上櫃,,RWSCCA,
707163　前鼎元大5A購02,TW26Z7071635,2026/04/09,上櫃,,RWSCCA,
707164　翔名元大5A購01,TW26Z7071643,2026/04/09,上櫃,,RWSCCA,
707165　頎邦元大5A購01,TW26Z7071650,2026/04/09,上櫃,,RWSCCA,
707166　頎邦元大5A購02,TW26Z7071668,2026/04/09,上櫃,,RWSCCA,
707167　雙鴻元大61購12,TW26Z7071676,2026/04/09,上櫃,,RWSCCA,
707168　鑫聯元大5A購01,TW26Z7071684,2026/04/09,上櫃,,RWSCCA,
707169　台燿凱基61購02,TW26Z7071692,2026/04/10,上櫃,,RWSCCA,
707170　同致凱基5A購01,TW26Z7071700,2026/04/10,上櫃,,RWSCCA,
707171　捷創凱基5A購01,TW26Z7071718,2026/04/10,上櫃,,RWSCCA,
707172　翔名凱基5A購01,TW26Z7071726,2026/04/10,上櫃,,RWSCCA,
707173　華景電凱基5A購01,TW26Z7071734,2026/04/10,上櫃,,RWSCCA,
707174　華景電凱基5A購02,TW26Z7071742,2026/04/10,上櫃,,RWSCCA,
707175　鈊象凱基64購02,TW26Z7071759,2026/04/10,上櫃,,RWSCCA,
707176　群翊凱基5C購01,TW26Z7071767,2026/04/10,上櫃,,RWSCCA,
707177　頎邦凱基5A購02,TW26Z7071775,2026/04/10,上櫃,,RWSCCA,
707178　世界群益5C購01,TW26Z7071783,2026/04/10,上櫃,,RWSCCA,
707179　台半群益5A購01,TW26Z7071791,2026/04/10,上櫃,,RWSCCA,
707180　台燿群益5A購03,TW26Z7071809,2026/04/10,上櫃,,RWSCCA,
707181　台燿群益5B購02,TW26Z7071817,2026/04/10,上櫃,,RWSCCA,
707182　捷創群益5B購01,TW26Z7071825,2026/04/10,上櫃,,RWSCCA,
707183　華景電群益5A購01,TW26Z7071833,2026/04/10,上櫃,,RWSCCA,
707184　陽程群益5A購01,TW26Z7071841,2026/04/10,上櫃,,RWSCCA,
707185　勤凱群益5B購01,TW26Z7071858,2026/04/10,上櫃,,RWSCCA,
707186　元債20國票5B購01,TW26Z7071866,2026/04/10,上櫃,,RWBCCA,
707187　台燿國票5B購03,TW26Z7071874,2026/04/10,上櫃,,RWSCCA,
707188　安葆國票5B購01,TW26Z7071882,2026/04/10,上櫃,,RWSCCA,
707189　華景電國票5B購01,TW26Z7071890,2026/04/10,上櫃,,RWSCCA,
707190　頎邦國票5B購02,TW26Z7071908,2026/04/10,上櫃,,RWSCCA,
707191　廣閎科國票5B購02,TW26Z7071916,2026/04/10,上櫃,,RWSCCA,
707192　鈺太國泰5B購01,TW26Z7071924,2026/04/10,上櫃,,RWSCCA,
707193　雙鴻國泰67購01,TW26Z7071932,2026/04/10,上櫃,,RWSCCA,
707194　久元統一64購01,TW26Z7071940,2026/04/10,上櫃,,RWSCCA,
707195　湧德統一74購01,TW26Z7071957,2026/04/10,上櫃,,RWSCCA,
707196　華景電統一64購01,TW26Z7071965,2026/04/10,上櫃,,RWSCCA,
707197　華景電統一64購02,TW26Z7071973,2026/04/10,上櫃,,RWSCCA,
707198　華景電統一65購01,TW26Z7071981,2026/04/10,上櫃,,RWSCCA,
707199　華景電統一68購01,TW26Z7071999,2026/04/10,上櫃,,RWSCCA,
707200　華景電統一74購01,TW26Z7072005,2026/04/10,上櫃,,RWSCCA,
707201　陽程統一65購01,TW26Z7072013,2026/04/10,上櫃,,RWSCCA,
707202　陽程統一68購01,TW26Z7072021,2026/04/10,上櫃,,RWSCCA,
707203　群翊統一64購01,TW26Z7072039,2026/04/10,上櫃,,RWSCCA,
707204　群翊統一74購02,TW26Z7072047,2026/04/10,上櫃,,RWSCCA,
707205　頎邦統一64購03,TW26Z7072054,2026/04/10,上櫃,,RWSCCA,
707206　大中元大5A購01,TW26Z7072062,2026/04/10,上櫃,,RWSCCA,
707207　中美晶元大5A購02,TW26Z7072070,2026/04/10,上櫃,,RWSCCA,
707208　台燿元大61購05,TW26Z7072088,2026/04/10,上櫃,,RWSCCA,
707209　台燿元大64購04,TW26Z7072096,2026/04/10,上櫃,,RWSCCA,
707210　宏觀元大64購01,TW26Z7072104,2026/04/10,上櫃,,RWSCCA,
707211　系微元大5A購02,TW26Z7072112,2026/04/10,上櫃,,RWSCCA,
707212　良維元大5A購03,TW26Z7072120,2026/04/10,上櫃,,RWSCCA,
707213　良維元大5B購01,TW26Z7072138,2026/04/10,上櫃,,RWSCCA,
707214　東捷元大5A購01,TW26Z7072146,2026/04/10,上櫃,,RWSCCA,
707215　信紘科元大5A購01,TW26Z7072153,2026/04/10,上櫃,,RWSCCA,
707216　華景電元大5A購01,TW26Z7072161,2026/04/10,上櫃,,RWSCCA,
707217　華景電元大5A購02,TW26Z7072179,2026/04/10,上櫃,,RWSCCA,
707218　順達元大5A購07,TW26Z7072187,2026/04/10,上櫃,,RWSCCA,
707219　順達元大5A購08,TW26Z7072195,2026/04/10,上櫃,,RWSCCA,
707220　群翊元大5A購01,TW26Z7072203,2026/04/10,上櫃,,RWSCCA,
707221　雙鴻元大64購02,TW26Z7072211,2026/04/10,上櫃,,RWSCCA,
707222　世界永豐61購01,TW26Z7072229,2026/04/10,上櫃,,RWSCCA,
707223　台半永豐5B購01,TW26Z7072237,2026/04/10,上櫃,,RWSCCA,
707224　台燿永豐5A購03,TW26Z7072245,2026/04/10,上櫃,,RWSCCA,
707225　台燿永豐61購02,TW26Z7072252,2026/04/10,上櫃,,RWSCCA,
707226　矽科永豐5B購02,TW26Z7072260,2026/04/10,上櫃,,RWSCCA,
707227　華景電永豐5C購01,TW26Z7072278,2026/04/10,上櫃,,RWSCCA,
707228　華景電永豐61購01,TW26Z7072286,2026/04/10,上櫃,,RWSCCA,
707229　順達永豐5B購02,TW26Z7072294,2026/04/10,上櫃,,RWSCCA,
707230　頎邦永豐5C購01,TW26Z7072302,2026/04/10,上櫃,,RWSCCA,
707231　順達兆豐5C購01,TW26Z7072310,2026/04/13,上櫃,,RWSCCA,
707232　安葆凱基5A購01,TW26Z7072328,2026/04/13,上櫃,,RWSCCA,
707233　陽程凱基5A購03,TW26Z7072336,2026/04/13,上櫃,,RWSCCA,
707234　順達凱基5A購03,TW26Z7072344,2026/04/13,上櫃,,RWSCCA,
707235　新盛力凱基5A購01,TW26Z7072351,2026/04/13,上櫃,,RWSCCA,
707236　新盛力凱基5A購02,TW26Z7072369,2026/04/13,上櫃,,RWSCCA,
707237　頎邦凱基5B購01,TW26Z7072377,2026/04/13,上櫃,,RWSCCA,
707238　廣閎科凱基5A購02,TW26Z7072385,2026/04/13,上櫃,,RWSCCA,
707239　雙鴻凱基5A購06,TW26Z7072393,2026/04/13,上櫃,,RWSCCA,
707240　久元元大61購01,TW26Z7072401,2026/04/13,上櫃,,RWSCCA,
707241　中美晶元大5A購03,TW26Z7072419,2026/04/13,上櫃,,RWSCCA,
707242　家登元大5A購02,TW26Z7072427,2026/04/13,上櫃,,RWSCCA,
707243　湧德元大5A購02,TW26Z7072435,2026/04/13,上櫃,,RWSCCA,
707244　湧德元大5A購03,TW26Z7072443,2026/04/13,上櫃,,RWSCCA,
707245　順達元大64購02,TW26Z7072450,2026/04/13,上櫃,,RWSCCA,
